date_of_sale,address,county,price,vat_exclusive,property_description,property_size,accuracy,eircode,latitude,longitude,geocoding_url,formatted_address,place_id,electoral_district,region,electoral_district_id,bus_distance
23/03/2018,"Loughbrattoge, Drumacrib, Castleblaney",Monaghan,250000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,54.1896986,-6.7128498999999975,"https://maps.googleapis.com/maps/api/geocode/json?address=Loughbrattoge,+Drumacrib,+Castleblaney,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Loughbrattoge, Co. Monaghan, Ireland",ChIJF9hHriS8YEgRzcMZPTWqYRg,Mullyash,Border,34033,5.994121501452197
26/03/2018,"2 Smothan, Bragan, Carrickroe",Monaghan,155000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,54.3463747,-7.1026599999999975,"https://maps.googleapis.com/maps/api/geocode/json?address=2+Smothan,+Bragan,+Carrickroe,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Bragan, Co. Monaghan, Ireland",ChIJc08OOnAnXkgRKwQvKtGPZcA,Bragan,Border,34049,9.306679995210187
28/03/2018,"124 Lower Main St, Ballybay, Monaghan",Monaghan,72000.0,No,Second-Hand Dwelling house /Apartment,,RANGE_INTERPOLATED,,54.1255561,-6.9005033,"https://maps.googleapis.com/maps/api/geocode/json?address=124+Lower+Main+St,+Ballybay,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","124 Lower Main St, Co. Monaghan, Ireland",EigxMjQgTG93ZXIgTWFpbiBTdCwgQ28uIE1vbmFnaGFuLCBJcmVsYW5kIhoSGAoUChIJZ_sZND2kYEgReeXPsA-5LEMQfA,Ballybay Urban,Border,34022,0.3394771097230018
28/03/2018,"2 Montfort, Monaghan, Monaghan",Monaghan,220000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,H18 YV08,54.26014710000001,-6.9601042,"https://maps.googleapis.com/maps/api/geocode/json?address=2+Montfort,+Monaghan,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","2 Montfort, Coolshannagh, Monaghan, H18 YV08, Ireland",ChIJ0ddOxTafYEgRFlXnJP9Ugbw,Monaghan Rural,Border,34063,0.1014511308731846
28/03/2018,"Tullyvaragh, Broomfield, Castleblayney",Monaghan,55000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,54.02126999999999,-6.710789999999999,"https://maps.googleapis.com/maps/api/geocode/json?address=Tullyvaragh,+Broomfield,+Castleblayney,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Tullyvaragh Upper, Tullyvaragh, Co. Monaghan, Ireland",ChIJB1Z55AaxYEgRkcFm0PxbkFo,Crossalare,Border,34009,2.7926828985402112
29/03/2018,"1 The Grove, Sliabh Dubh, Corduff",Monaghan,165000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,A81 PV48,54.01159910000001,-6.8186882,"https://maps.googleapis.com/maps/api/geocode/json?address=1+The+Grove,+Sliabh+Dubh,+Corduff,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","1 The Grove, Corduff, Carrickmacross, Co. Monaghan, A81 PV48, Ireland",ChIJi5N7nVCuYEgRfOJQ8QSNP60,Drumgurra,Border,34013,2.1626728138105604
29/03/2018,"10 Carrowbarra Island, Smithborough, Monaghan",Monaghan,175000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,,54.22557389999999,-7.0921353000000025,"https://maps.googleapis.com/maps/api/geocode/json?address=10+Carrowbarra+Island,+Smithborough,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","10, Carrowbarra Island, Smithborough, Co. Monaghan, Ireland",ChIJ3TkAeYofXkgRFcsEWKWJnHw,Drumsnat,Border,34056,0.4437099031593953
29/03/2018,"Fitzpatrick, Sq, Clones",Monaghan,50000.0,No,Second-Hand Dwelling house /Apartment,,GEOMETRIC_CENTER,,54.1814938,-7.235572,"https://maps.googleapis.com/maps/api/geocode/json?address=Fitzpatrick,+Sq,+Clones,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Fitzpatrick Square, Largy, Co. Monaghan, Ireland",ChIJOXYotVEYXkgReTi-5lCIOTg,Clones Urban,Border,34003,0.2212702630253678
29/03/2018,"The Birds Nest, Alts, Magheracloone",Monaghan,242500.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,53.97764220000001,-6.797604400000001,"https://maps.googleapis.com/maps/api/geocode/json?address=The+Birds+Nest,+Alts,+Magheracloone,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Alts, Co. Monaghan, Ireland",ChIJoTwIdXauYEgRwhtUu6fHACY,Drumcarrow,Border,34012,2.27090442770672
06/04/2018,"Crush, Carrickroe, Monaghan",Monaghan,25000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,54.35773199999999,-7.0275183000000006,"https://maps.googleapis.com/maps/api/geocode/json?address=Crush,+Carrickroe,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Derryhellan, Carrickroe, Co. Monaghan, Ireland",ChIJ6_6h_m2dYEgR4NLfN6nHABg,Bragan,Border,34049,4.794874588078092
07/04/2018,"21 Coolshannagh View, Coolshannagh, Monaghan",Monaghan,330000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,H18 XN24,54.2599032,-6.962127900000001,"https://maps.googleapis.com/maps/api/geocode/json?address=21+Coolshannagh+View,+Coolshannagh,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","21 Coolshannagh View, Bóthar Chúil Seannach, Coolshannagh, Monaghan, H18 XN24, Ireland",ChIJYTsBOzefYEgREoUZaVLXKqg,Monaghan Rural,Border,34063,0.0989095539813796
09/04/2018,"Derry, Castleshane",Monaghan,290000.0,No,Second-Hand Dwelling house /Apartment,,GEOMETRIC_CENTER,,54.25529270000001,-6.9646589999999975,"https://maps.googleapis.com/maps/api/geocode/json?address=Derry,+Castleshane,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Derry Rd, Coolshannagh, Monaghan, Ireland",ChIJ5ybQCDifYEgRamIYq6CU4M0,Monaghan Urban,Border,34004,0.09841168912408424
10/04/2018,"1 Highfield Est, Ardee Rd, Carrickmacross",Monaghan,167500.0,No,Second-Hand Dwelling house /Apartment,,GEOMETRIC_CENTER,,53.9682803,-6.7160723,"https://maps.googleapis.com/maps/api/geocode/json?address=1+Highfield+Est,+Ardee+Rd,+Carrickmacross,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Ardee Rd, Co. Monaghan, Ireland",ChIJi_9TtzCyYEgRuTfdzCmhSTM,Carrickmacross Rural,Border,34007,0.8361309701331809
10/04/2018,"Apt 1 Mullaghmore West, Ballinode",Monaghan,50000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,54.26632979999999,-7.0433008,"https://maps.googleapis.com/maps/api/geocode/json?address=Apt+1+Mullaghmore+West,+Ballinode,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Mullaghmore West, Co. Monaghan, Ireland",ChIJc63HDcmfYEgR8m7HGajHACY,Bellanode,Border,34048,4.019281977966538
10/04/2018,"Apt 2, Mullaghmore West, Ballinode",Monaghan,50000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,54.26632979999999,-7.0433008,"https://maps.googleapis.com/maps/api/geocode/json?address=Apt+2,+Mullaghmore+West,+Ballinode,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Mullaghmore West, Co. Monaghan, Ireland",ChIJc63HDcmfYEgR8m7HGajHACY,Bellanode,Border,34048,4.019281977966538
10/04/2018,"Apt 3 Mullaghmore West, Ballinode",Monaghan,50000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,54.26632979999999,-7.0433008,"https://maps.googleapis.com/maps/api/geocode/json?address=Apt+3+Mullaghmore+West,+Ballinode,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Mullaghmore West, Co. Monaghan, Ireland",ChIJc63HDcmfYEgR8m7HGajHACY,Bellanode,Border,34048,4.019281977966538
10/04/2018,"Apt 4  Mullaghmore West, Ballinanode",Monaghan,50000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,54.17821000000001,-7.2090200000000015,"https://maps.googleapis.com/maps/api/geocode/json?address=Apt+4+Mullaghmore+West,+Ballinanode,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Clonavilla, Mullaghmore West, Co. Monaghan, Ireland",ChIJu4oC3fwYXkgRsUDY0gNv3kg,Clones Rural,Border,34036,1.5281354817928658
11/04/2018,"14 Valley Close, Carrickmacross, Monaghan",Monaghan,155000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,A81 FD99,53.9800471,-6.7184594,"https://maps.googleapis.com/maps/api/geocode/json?address=14+Valley+Close,+Carrickmacross,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","14 Valley Cl, Cloghvally Upper, Carrickmacross, Co. Monaghan, A81 FD99, Ireland",ChIJicZ2oyiyYEgR4KHsdxkxNKA,Carrickmacross Urban,Border,34001,0.4954000209093362
11/04/2018,"15 Gola Crescent, Scotstown",Monaghan,95000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,H18 CH56,54.2750682,-7.0705544000000025,"https://maps.googleapis.com/maps/api/geocode/json?address=15+Gola+Crescent,+Scotstown,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","15 Gola Crest, Bough, Scotstown, Co. Monaghan, H18 CH56, Ireland",ChIJYZhIDSqeYEgRq2nE08U51M0,Scotstown,Border,34065,5.99586418227664
12/04/2018,"20 The Ferns, Scotstown",Monaghan,27754.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,APPROXIMATE,,54.26646,-7.05385,"https://maps.googleapis.com/maps/api/geocode/json?address=20+The+Ferns,+Scotstown,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Killygrallan, The Ferns, Co. Monaghan, Ireland",ChIJ59-S_c2fYEgRfwYKS0aTzCQ,Scotstown,Border,34065,4.551412967279009
12/04/2018,"Darraghlan, Stranooden, Monaghan",Monaghan,165000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,54.185287,-6.9706065000000015,"https://maps.googleapis.com/maps/api/geocode/json?address=Darraghlan,+Stranooden,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Darraghlan, Co. Monaghan, Ireland",ChIJg9NpAAmhYEgRjoIdsIh3BL4,Caddagh,Border,34050,1.4011815336321818
12/04/2018,"Drumgeeny, Carrickmacross, Monaghan",Monaghan,140000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,53.92913129999999,-6.643894500000001,"https://maps.googleapis.com/maps/api/geocode/json?address=Drumgeeny,+Carrickmacross,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Drumgeeny, Co. Monaghan, Ireland",ChIJe3QpPGSzYEgRoOxNr0JTmxo,Drumboory,Border,34011,4.59288855434342
17/04/2018,"21 Scotstown Rd, Mullaghdun, Monaghan",Monaghan,280000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,H18 XT51,54.2484966,-6.987048599999999,"https://maps.googleapis.com/maps/api/geocode/json?address=21+Scotstown+Rd,+Mullaghdun,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","21 Woodlands, Scotstown Rd, Mullaghadun, Monaghan, H18 XT51, Ireland",ChIJ0zlIKmyfYEgRPxIOv_BBSic,Monaghan Rural,Border,34063,0.9658075670825634
17/04/2018,"25 Scotshouse Close, Scotshouse, Monaghan",Monaghan,75000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,H23 C958,54.1217156,-7.2520232999999985,"https://maps.googleapis.com/maps/api/geocode/json?address=25+Scotshouse+Close,+Scotshouse,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","25 Scotshouse Cl, Aghnahola, Scotshouse, Co. Monaghan, H23 C958, Ireland",ChIJS-AVuAQaXkgRnZHnu3dFYMA,Currin,Border,34038,6.521032731990299
17/04/2018,"Apt 1 Royal Tandoori, Main St, Castleblayney",Monaghan,55000.0,No,Second-Hand Dwelling house /Apartment,,GEOMETRIC_CENTER,,54.1203441,-6.736015399999999,"https://maps.googleapis.com/maps/api/geocode/json?address=Apt+1+Royal+Tandoori,+Main+St,+Castleblayney,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Main St, Conabury, Castleblayney, Co. Monaghan, Ireland",ChIJC0hOgKm7YEgR2SJFYq6tncY,Castleblayney Urban,Border,34002,0.1543519714377566
18/04/2018,"Lisdrumdoagh, Monaghan",Monaghan,241000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,54.2422128,-6.913570099999999,"https://maps.googleapis.com/maps/api/geocode/json?address=Lisdrumdoagh,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Lisdrumdoagh, Co. Monaghan, Ireland",ChIJfzL54puYYEgR0tJTu6fHACY,Rackwallace,Border,34064,2.215992321902573
19/04/2018,"21 Village Sq, Glaslough, Monaghan",Monaghan,275000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,H18 AV24,54.3157989,-6.8963990000000015,"https://maps.googleapis.com/maps/api/geocode/json?address=21+Village+Sq,+Glaslough,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","21 Village Square, Glaslough, Co. Monaghan, H18 AV24, Ireland",ChIJ_1bD7ISZYEgRREc1YPhGzEc,Glaslough,Border,34060,4.284815413261659
19/04/2018,"4 St Marys Park, Clontibret Post Office, Monaghan",Monaghan,108000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,,54.21583070000001,-6.8527365000000025,"https://maps.googleapis.com/maps/api/geocode/json?address=4+St+Marys+Park,+Clontibret+Post+Office,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","1 St Mary's, Tullybuck, Clontibret, Co. Monaghan, Ireland",ChIJYbkrk-qiYEgRhHvRR5mf9pM,Castleshane,Border,34051,1.3024805812466738
19/04/2018,"Moyles, Inniskeen, Monaghan",Monaghan,195000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,54.009196,-6.6062841999999975,"https://maps.googleapis.com/maps/api/geocode/json?address=Moyles,+Inniskeen,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Moyles, Co. Monaghan, Ireland",ChIJ8d24pou2YEgRYppUu6fHACY,Kiltybegs,Border,34017,1.0642266554676465
20/04/2018,"Radeerpark, Newbliss, Monaghan",Monaghan,142500.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,54.14944180000001,-7.198859599999999,"https://maps.googleapis.com/maps/api/geocode/json?address=Radeerpark,+Newbliss,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Radeerpark, Co. Monaghan, Ireland",ChIJY2ZxV2sZXkgRYvxSu6fHACY,Newbliss,Border,34045,3.9683064191298665
20/04/2018,"Thornford House, Castleblaney, Monaghan",Monaghan,450000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,,54.0775915,-6.717191400000001,"https://maps.googleapis.com/maps/api/geocode/json?address=Thornford+House,+Castleblaney,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Thornford House, Aghadreenan, Broomfield, Co. Monaghan, Ireland",ChIJ6-BCKHq6YEgRirXeW8XhzDc,Broomfield,Border,34024,1.514742743841203
24/04/2018,"4 Oisin Brian, Emyvale, Monaghan",Monaghan,146000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,H18 KX33,54.3695061,-6.9645908,"https://maps.googleapis.com/maps/api/geocode/json?address=4+Oisin+Brian,+Emyvale,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","4, Knockconan, Oisín Brian, Co. Monaghan, H18 KX33, Ireland",ChIJjakV73mbYEgReQ5qQgQaUqg,Anketell Grove,Border,34047,3.1999036710404107
25/04/2018,"7 Cara St, Clones, Monaghan",Monaghan,75500.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,H23 AC61,54.1768465,-7.2334586,"https://maps.googleapis.com/maps/api/geocode/json?address=7+Cara+St,+Clones,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","7 Cara St, Tower View, Crossmoyle, Clones, Co. Monaghan, H23 AC61, Ireland",ChIJscstUFIYXkgRaxCofsuazkc,Clones Urban,Border,34003,0.2710460580667524
25/04/2018,"Drumcrew, Castleblayney, Monaghan",Monaghan,245000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,,54.11049140000001,-6.7306266,"https://maps.googleapis.com/maps/api/geocode/json?address=Drumcrew,+Castleblayney,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Drumcrew House, Conabury, Castleblayney, Co. Monaghan, Ireland",ChIJA78iDlS6YEgRNxKXgrOck2M,Castleblayney Rural,Border,34027,0.6727948069763499
26/04/2018,"20 Doctor Mckenna Terrace, Pound Hill, Monaghan",Monaghan,121000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,H18 ET72,54.24430719999999,-6.966711599999999,"https://maps.googleapis.com/maps/api/geocode/json?address=20+Doctor+Mckenna+Terrace,+Pound+Hill,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","20 Dr McKenna Terrace, Connolly Park, Monaghan, H18 ET72, Ireland",ChIJhUCVs0SfYEgR8Wu-ewu2FLM,Monaghan Urban,Border,34004,0.3363106301150952
26/04/2018,"80 Highfield, Carrickmacross, Monaghan",Monaghan,159000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,A81 VH79,53.966896,-6.7165173,"https://maps.googleapis.com/maps/api/geocode/json?address=80+Highfield,+Carrickmacross,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","80 Highfield, Magheross, Carrickmacross, Co. Monaghan, A81 VH79, Ireland",ChIJkUwQ5zmyYEgRpu4HPJnjQYQ,Carrickmacross Rural,Border,34007,0.9815791755380598
26/04/2018,"Carn, Smithboro, Monaghan",Monaghan,230000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,54.26197390000001,-6.9241304,"https://maps.googleapis.com/maps/api/geocode/json?address=Carn,+Smithboro,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Carn, Co. Monaghan, Ireland",ChIJEbFZl8GYYEgRBGvafaxsXpM,Tehallan,Border,34069,2.222338722561806
26/04/2018,"Carrickasedge, Magheracloone, Carrickmacross",Monaghan,134000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,53.97797779999999,-6.7188238,"https://maps.googleapis.com/maps/api/geocode/json?address=Carrickasedge,+Magheracloone,+Carrickmacross,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Drummond Etra, Carrickmacross, Co. Monaghan, Ireland",ChIJA5cNXTCyYEgRQOkxl6nHAAo,Carrickmacross Urban,Border,34001,0.26429830836558377
27/04/2018,"1 Diamond Centre, Monaghan, Monaghan",Monaghan,57000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,H18 V027,54.2483343,-6.969024,"https://maps.googleapis.com/maps/api/geocode/json?address=1+Diamond+Centre,+Monaghan,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","1 The Diamond, Roosky, Monaghan, H18 V027, Ireland",ChIJ74r39UOfYEgR56BvvBMGaqo,Monaghan Urban,Border,34004,0.09323102722939117
27/04/2018,"80 Alderwood, Carrickmacross",Monaghan,223000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,ROOFTOP,A81 AF53,53.98049959999999,-6.710054599999999,"https://maps.googleapis.com/maps/api/geocode/json?address=80+Alderwood,+Carrickmacross,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","80 Alderwood, Cloghvally Upper, Carrickmacross, Co. Monaghan, A81 AF53, Ireland",ChIJjUKFlCuyYEgRP0h3zhKg65Y,Carrickmacross Rural,Border,34007,0.7975012613933805
01/05/2018,"Derraghlands, Stranooden, Monaghan",Monaghan,275000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,54.17971,-7.002899999999999,"https://maps.googleapis.com/maps/api/geocode/json?address=Derraghlands,+Stranooden,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Stranoodan, Stranooden, Co. Monaghan, Ireland",ChIJ9wrLEP2gYEgRAJrfN6nHABg,Caddagh,Border,34050,1.4499140021075063
03/05/2018,"Drumass, Inniskeen",Monaghan,65000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,54.004596,-6.5643268999999975,"https://maps.googleapis.com/maps/api/geocode/json?address=Drumass,+Inniskeen,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Drumass, Co. Monaghan, Ireland",ChIJef91UhK2YEgR0rRUu6fHACY,Inishkeen,Border,34015,1.0097370538435857
08/05/2018,"Corboy, Ballybay",Monaghan,114250.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,54.16584320000001,-6.9022523,"https://maps.googleapis.com/maps/api/geocode/json?address=Corboy,+Ballybay,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Corvoy, Co. Monaghan, Ireland",ChIJt70tR-2jYEgRwtxTu6fHACY,Tullycorbet,Border,34070,3.9951128967567295
08/05/2018,"Dundonagh House, Dundonagh, Emyvale",Monaghan,110000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,54.317575,-6.945346099999999,"https://maps.googleapis.com/maps/api/geocode/json?address=Dundonagh+House,+Dundonagh,+Emyvale,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Dundonagh, Co. Monaghan, Ireland",ChIJS-3zOFmZYEgRCrIwMDy2PCw,Enagh,Border,34058,1.1699719442594378
08/05/2018,"Nafferty, Ballybeg Road, Carrickmacross",Monaghan,120000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,53.9888154,-6.733416900000001,"https://maps.googleapis.com/maps/api/geocode/json?address=Nafferty,+Ballybeg+Road,+Carrickmacross,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Nafarty, Co. Monaghan, Ireland",ChIJaQOteouxYEgR8BI1E4R8oj8,Carrickmacross Rural,Border,34007,1.0226216755779591
09/05/2018,"Greaghawillin, Carrickmacross",Monaghan,40000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,53.97797779999999,-6.7188238,"https://maps.googleapis.com/maps/api/geocode/json?address=Greaghawillin,+Carrickmacross,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Drummond Etra, Carrickmacross, Co. Monaghan, Ireland",ChIJA5cNXTCyYEgRQOkxl6nHAAo,Carrickmacross Urban,Border,34001,0.26429830836558377
14/05/2018,"13 Coolshannagh Rd, Monaghan, Monaghan",Monaghan,180000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,H18 DA59,54.2581998,-6.965003899999999,"https://maps.googleapis.com/maps/api/geocode/json?address=13+Coolshannagh+Rd,+Monaghan,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Elvard, 13 Coolshannagh Rd, Coolshannagh, Monaghan, H18 DA59, Ireland",ChIJi5wh0jmfYEgRx78UYw6eS2A,Monaghan Rural,Border,34063,0.2790111144702709
16/05/2018,"Drumacavoy, Carrickmacross, Monaghan",Monaghan,332500.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,53.97797779999999,-6.7188238,"https://maps.googleapis.com/maps/api/geocode/json?address=Drumacavoy,+Carrickmacross,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Drummond Etra, Carrickmacross, Co. Monaghan, Ireland",ChIJA5cNXTCyYEgRQOkxl6nHAAo,Carrickmacross Urban,Border,34001,0.26429830836558377
16/05/2018,"West St, Castleblayney, Monaghan",Monaghan,78750.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,54.120659,-6.739737400000001,"https://maps.googleapis.com/maps/api/geocode/json?address=West+St,+Castleblayney,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Moraghy, Castleblayney, Co. Monaghan, Ireland",ChIJYQqi76q7YEgR4Okxl6nHAAo,Castleblayney Urban,Border,34002,0.2702861594145769
18/05/2018,"12 Old Cross Sq, Monaghan",Monaghan,136000.0,No,Second-Hand Dwelling house /Apartment,,RANGE_INTERPOLATED,,54.2465094,-6.9648898,"https://maps.googleapis.com/maps/api/geocode/json?address=12+Old+Cross+Sq,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","12 Old Cross Square, Tirkeenan, Monaghan, Ireland",EiYxMiBPbGQgQ3Jvc3MgU3F1YXJlLCBNb25hZ2hhbiwgSXJlbGFuZCIaEhgKFAoSCUVLsANFn2BIEcnGi0nSo-BLEAw,Monaghan Urban,Border,34004,0.3852232011143194
22/05/2018,"14 Patrick Street, Ballybay",Monaghan,58000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,54.12946170000001,-6.9027864,"https://maps.googleapis.com/maps/api/geocode/json?address=14+Patrick+Street,+Ballybay,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Cornamucklaglass, Ballybay, Co. Monaghan, Ireland",ChIJJZs_LhikYEgRQUZ-llOXBGI,Ballybay Urban,Border,34022,0.060089268980791935
22/05/2018,"Cavanacross, Scotstown, Monaghan",Monaghan,255000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,54.2531019,-7.1330865,"https://maps.googleapis.com/maps/api/geocode/json?address=Cavanacross,+Scotstown,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Cavanacross, Co. Monaghan, Ireland",ChIJq6bRkbMhXkgRwiZTu6fHACY,Clones,Border,34052,4.191672989076164
