date_of_sale,address,county,price,vat_exclusive,property_description,property_size,place_id,geocoding_url,latitude,longitude,formatted_address,eircode,accuracy,region,electoral_district_id,electoral_district,public_transport_distance,train_distance
12/01/2018,"Ballindurrow, Multyfarnham, Westmeath",Westmeath,140000.0,No,Second-Hand Dwelling house /Apartment,,ChIJS7JVkxTCXUgRwnzHGajHACY,"https://maps.googleapis.com/maps/api/geocode/json?address=Ballindurrow,+Multyfarnham,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.61735329999999,-7.393933400000001,"Ballindurrow, Co. Westmeath, Ireland",,APPROXIMATE,Midland,13092,Multyfarnham,1.7031908910232916,10.955070464288928
12/01/2018,"Clonbrusk, Ballymahon Road, Athlone",Westmeath,165000.0,No,Second-Hand Dwelling house /Apartment,,ChIJ2SwdYKdJXEgRJqhcXUlozuk,"https://maps.googleapis.com/maps/api/geocode/json?address=Clonbrusk,+Ballymahon+Road,+Athlone,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.4280442,-7.9317210000000005,"Ballymahon Rd, Athlone, Co. Westmeath, Ireland",,GEOMETRIC_CENTER,Midland,13001,Athlone East Urban,0.08528508123985479,0.272070332267545
15/01/2018,"14 Esker Glenn, Dublin Rd, Athlone",Westmeath,75000.0,No,Second-Hand Dwelling house /Apartment,,ChIJ1TAXL21JXEgR9otR5RhB0co,"https://maps.googleapis.com/maps/api/geocode/json?address=14+Esker+Glenn,+Dublin+Rd,+Athlone,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.41837659999999,-7.914322599999997,"Esker Glenn, Dublin Rd, Magheranerla, Athlone, Co. Westmeath, Ireland",,ROOFTOP,Midland,13003,Athlone East Rural,0.11397988627567905,1.6576812684504656
15/01/2018,"Apt 1, Ankers Court, Dublin Rd",Westmeath,130000.0,No,Second-Hand Dwelling house /Apartment,,ChIJ085-jgFJXEgRaBsvrAaIXaA,"https://maps.googleapis.com/maps/api/geocode/json?address=Apt+1,+Ankers+Court,+Dublin+Rd,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.4243483,-7.935598299999999,"Mardyke St, Loughanaskin, Athlone, Co. Westmeath, Ireland",,GEOMETRIC_CENTER,Midland,13001,Athlone East Urban,0.09109329758635501,0.23576032327477525
17/01/2018,"Boher, Streamstown, Mullingar",Westmeath,130000.0,No,Second-Hand Dwelling house /Apartment,,ChIJIdcbyhHAXUgRgJQxl6nHAAo,"https://maps.googleapis.com/maps/api/geocode/json?address=Boher,+Streamstown,+Mullingar,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.52593340000001,-7.3381377999999975,"Mullingar, Co. Westmeath, Ireland",,APPROXIMATE,Midland,13091,Mullingar South Urban,0.00854713430827694,0.5959715892083594
17/01/2018,"Willow Brook, 1 Ballinderry, Mullingar",Westmeath,342000.0,No,Second-Hand Dwelling house /Apartment,,ChIJt6oc7XLAXUgRTiFMXJj91Bw,"https://maps.googleapis.com/maps/api/geocode/json?address=Willow+Brook,+1+Ballinderry,+Mullingar,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.51947480000001,-7.3676747,"1 Willowbrook, Grange South, Mullingar, Co. Westmeath, N91 E7Y2, Ireland",N91 E7Y2,ROOFTOP,Midland,13089,Mullingar Rural,1.3034904049008709,1.4661979173882758
18/01/2018,"32 Gleann Petitb, Mullingar, Westmeath",Westmeath,203000.0,No,Second-Hand Dwelling house /Apartment,,ChIJyUt-RbjqXUgRlEsv0-1N68k,"https://maps.googleapis.com/maps/api/geocode/json?address=32+Gleann+Petitb,+Mullingar,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.5262664,-7.3120660000000015,"32 Gleann Petit Dr, Petitswood, Mullingar, Co. Westmeath, N91 A8PP, Ireland",N91 A8PP,ROOFTOP,Midland,13089,Mullingar Rural,0.3810114643709788,2.2560856155890665
19/01/2018,"11 Strand St, Athlone",Westmeath,110000.0,No,Second-Hand Dwelling house /Apartment,,ChIJi7jGlANJXEgR9926qcbW4HE,"https://maps.googleapis.com/maps/api/geocode/json?address=11+Strand+St,+Athlone,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.42293249999999,-7.9396362000000025,"11 Strand St, Loughanaskin, Athlone, Co. Westmeath, N37 C3W8, Ireland",N37 C3W8,ROOFTOP,Midland,13001,Athlone East Urban,0.11353739046981615,0.4853091861917832
19/01/2018,"16 The Brosna, Friars Mill Rd, Mullingar",Westmeath,90000.0,No,Second-Hand Dwelling house /Apartment,,ChIJl6bj16bqXUgROrQ-z46TLfw,"https://maps.googleapis.com/maps/api/geocode/json?address=16+The+Brosna,+Friars+Mill+Rd,+Mullingar,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.52804570000001,-7.3349696,"The Brosna, Friars Mill Rd, Bellview, Mullingar, Co. Westmeath, Ireland",,ROOFTOP,Midland,13090,Mullingar North Urban,0.3021550557206157,0.9023267624860662
19/01/2018,"5 Orwell Grove, Athlone, Westmeath",Westmeath,135000.0,No,Second-Hand Dwelling house /Apartment,,ChIJnfK4gPRIXEgRHKfc9V0pruM,"https://maps.googleapis.com/maps/api/geocode/json?address=5+Orwell+Grove,+Athlone,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.4225976,-7.970812599999999,"5A Orwell Grove, Baylough, Athlone, Co. Westmeath, N37 D436, Ireland",N37 D436,ROOFTOP,Midland,13002,Athlone West Urban,0.08795463061209217,2.360028872406996
19/01/2018,"52 Coolevin Park, Coosan, Athlone",Westmeath,273000.0,No,Second-Hand Dwelling house /Apartment,,ChIJ9yvi7KZJXEgRtLOSyJlJtu4,"https://maps.googleapis.com/maps/api/geocode/json?address=52+Coolevin+Park,+Coosan,+Athlone,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.4344804,-7.9294848,"52 Coolevin Park, Cornamagh, Athlone, Co. Westmeath, N37 V1F1, Ireland",N37 V1F1,ROOFTOP,Midland,13003,Athlone East Rural,0.25154154175632154,0.9105884142869882
19/01/2018,"9 Grange Village, Mullingar",Westmeath,85000.0,No,Second-Hand Dwelling house /Apartment,,ChIJVbNoaRLAXUgRYSbLaNjPaL4,"https://maps.googleapis.com/maps/api/geocode/json?address=9+Grange+Village,+Mullingar,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.5224938,-7.3610932999999985,"9 Grange Village, Mullingar, Co. Westmeath, N91 C6D5, Ireland",N91 C6D5,ROOFTOP,Midland,13090,Mullingar North Urban,0.761354897045945,0.9794183604148484
19/01/2018,"9 Willow Green, Athlone, Westmeath",Westmeath,89000.0,No,Second-Hand Dwelling house /Apartment,,ChIJH6YmGWlJXEgRtbXoo-lK9NI,"https://maps.googleapis.com/maps/api/geocode/json?address=9+Willow+Green,+Athlone,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.4143819,-7.9035687,"9 Willow Green, Kilmacuagh (Cooke), Athlone, Co. Westmeath, N37 R6X9, Ireland",N37 R6X9,ROOFTOP,Midland,13003,Athlone East Rural,0.10617566813040888,2.497642276399201
19/01/2018,"Carrick Cottage, Mullingar, Westmeath",Westmeath,200000.0,No,Second-Hand Dwelling house /Apartment,,ChIJ8xnJ7lu-XUgRDuGvNzbdvoE,"https://maps.googleapis.com/maps/api/geocode/json?address=Carrick+Cottage,+Mullingar,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.45133000000001,-7.3671248999999985,"Carrick House, Carrick, Dalystown, Co. Westmeath, Ireland",,ROOFTOP,Midland,13059,Carrick,4.4272611328314335,8.04481651270887
19/01/2018,"Corbally, Castlepollard, Westmeath",Westmeath,52000.0,No,Second-Hand Dwelling house /Apartment,,ChIJn-ZT4JboXUgREJMxl6nHAAo,"https://maps.googleapis.com/maps/api/geocode/json?address=Corbally,+Castlepollard,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.68007220000001,-7.2964508000000015,"Townparks, Castlepollard, Co. Westmeath, Ireland",,APPROXIMATE,Midland,13050,Kinturk,0.1607083541205491,17.76073311189893
22/01/2018,"1 Abbeybrook View, Kilbeggan",Westmeath,83700.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,ChIJ2bf9eoy6XUgRHQm3nnooe8k,"https://maps.googleapis.com/maps/api/geocode/json?address=1+Abbeybrook+View,+Kilbeggan,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.36547849999999,-7.500172999999997,"1 Abbeybrook View, Kilbeggan, Co. Westmeath, N91 AD76, Ireland",N91 AD76,ROOFTOP,Midland,13079,Kilbeggan,0.32344597486427323,20.24418128407933
22/01/2018,"Hiskinstown, Delvin",Westmeath,74000.0,No,Second-Hand Dwelling house /Apartment,,ChIJtRqt_I3tXUgRYiBTu6fHACY,"https://maps.googleapis.com/maps/api/geocode/json?address=Hiskinstown,+Delvin,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.580951299999995,-7.142164599999999,"Hiskinstown, Co. Westmeath, Ireland",,APPROXIMATE,Midland,13048,Killulagh,2.4735955078233944,14.915092682380548
22/01/2018,"Mabestown, Delvin",Westmeath,187000.0,No,Second-Hand Dwelling house /Apartment,,ChIJha0BuiHuXUgRHBpsEc-qvk8,"https://maps.googleapis.com/maps/api/geocode/json?address=Mabestown,+Delvin,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.6345375,-7.1421961,"Mabestown, Co. Westmeath, Ireland",,APPROXIMATE,Midland,13038,Clonarney,1.4830701486863092,18.2867122602142
23/01/2018,"51 Deravarra, Mullingar, Westmeath",Westmeath,150000.0,No,Second-Hand Dwelling house /Apartment,,ChIJ44G8-5XqXUgRZz73UeX65WA,"https://maps.googleapis.com/maps/api/geocode/json?address=51+Deravarra,+Mullingar,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.535268099999996,-7.318698899999998,"51 Delvin Rd, Deravarra, Ballagh, Mullingar, Co. Westmeath, N91 N9V2, Ireland",N91 N9V2,ROOFTOP,Midland,13089,Mullingar Rural,1.1659144425848558,2.244847534285765
23/01/2018,"Apt 25 Croi Oige, Dublin Rd, Athlone",Westmeath,100000.0,No,Second-Hand Dwelling house /Apartment,,ChIJNU8PGGxJXEgRKZQKGEX_h9k,"https://maps.googleapis.com/maps/api/geocode/json?address=Apt+25+Croi+Oige,+Dublin+Rd,+Athlone,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.4169545,-7.9082493000000005,"Croi Oige, Dublin Rd, Bunnavally, Athlone, Co. Westmeath, Ireland",,ROOFTOP,Midland,13003,Athlone East Rural,0.17911177604826545,2.083443679830426
23/01/2018,"Curraghmore, Mullingar",Westmeath,114500.0,No,Second-Hand Dwelling house /Apartment,,ChIJHQkpStzqXUgRLSbKuW9LguU,"https://maps.googleapis.com/maps/api/geocode/json?address=Curraghmore,+Mullingar,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.53271779999999,-7.294297200000001,"Curraghmore, Co. Westmeath, Ireland",,APPROXIMATE,Midland,13060,Castle,1.455243462287647,3.5686915609479666
24/01/2018,"25 Inis Glora, Ballinalack, Westmeath",Westmeath,95000.0,No,Second-Hand Dwelling house /Apartment,,ChIJKYRCZITDXUgRjyCfuUKKsT4,"https://maps.googleapis.com/maps/api/geocode/json?address=25+Inis+Glora,+Ballinalack,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.6277997,-7.4713952999999975,"25 Inis Glora, Ballinalack, Co. Westmeath, N91 FX45, Ireland",N91 FX45,ROOFTOP,Midland,13054/13085,Ballinalack/Lackan,0.1182931834372284,14.28850954325582
24/01/2018,"Rathcorbally, Monilea, Mullingar",Westmeath,120000.0,No,Second-Hand Dwelling house /Apartment,,ChIJadAgXAjsXUgRIt1Su6fHACY,"https://maps.googleapis.com/maps/api/geocode/json?address=Rathcorbally,+Monilea,+Mullingar,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.5928907,-7.2502073000000005,"Rathcorbally, Turin, Co. Westmeath, Ireland",,APPROXIMATE,Midland,13104,Taghmon,2.998637765736796,10.006949126630989
25/01/2018,"1 The Park, Lakepoint Park, Delvin Rd",Westmeath,262000.0,No,Second-Hand Dwelling house /Apartment,,ChIJV-f_pr7qXUgRRHuClrmV2ok,"https://maps.googleapis.com/maps/api/geocode/json?address=1+The+Park,+Lakepoint+Park,+Delvin+Rd,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.53033840000001,-7.317686599999999,"1 The Park, Lakepoint Park, Mullingar, Co. Westmeath, N91 A4W6, Ireland",N91 A4W6,ROOFTOP,Midland,13089,Mullingar Rural,0.6153732547715212,2.0250421926415427
25/01/2018,"44 Drumaconn, Cornamaddy Athlone, Westmeath",Westmeath,250000.0,No,Second-Hand Dwelling house /Apartment,,ChIJOeWt2JxJXEgR5cWp3C1LNf0,"https://maps.googleapis.com/maps/api/geocode/json?address=44+Drumaconn,+Cornamaddy+Athlone,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.43479960000001,-7.906657299999999,"44 Drumaconn, Cornamaddy, Athlone, Co. Westmeath, N37 A5R7, Ireland",N37 A5R7,ROOFTOP,Midland,13014,Moydrum,0.2381260301466044,2.092408070211659
25/01/2018,"7 Beech Crescent, Royal Canal, Mullingar",Westmeath,135000.0,No,Second-Hand Dwelling house /Apartment,,ChIJg7bvKa_qXUgR_FxhhNby4A8,"https://maps.googleapis.com/maps/api/geocode/json?address=7+Beech+Crescent,+Royal+Canal,+Mullingar,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.520661200000006,-7.329451700000001,"7 Beech Cres, Royal Canal, Mullingar, Co. Westmeath, Ireland",,ROOFTOP,Midland,13091,Mullingar South Urban,0.5685063969554089,1.0962091968849692
25/01/2018,"Apt 40 Bastion Quay, The Docks, Athlone",Westmeath,200000.0,No,Second-Hand Dwelling house /Apartment,,ChIJ9_RN4AJJXEgRFn_4zCuqEaw,"https://maps.googleapis.com/maps/api/geocode/json?address=Apt+40+Bastion+Quay,+The+Docks,+Athlone,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.420141099999995,-7.941212200000002,"Bastion Quay, Athlone, Co. Westmeath, Ireland",,GEOMETRIC_CENTER,Midland,13002,Athlone West Urban,0.29479486084148704,0.8038873664195468
26/01/2018,"16 Ros Ard Monksland, Athlone, Westmeath",Westmeath,154000.0,No,Second-Hand Dwelling house /Apartment,,ChIJy2xD6odIXEgRgHRXR_hsXio,"https://maps.googleapis.com/maps/api/geocode/json?address=16+Ros+Ard+Monksland,+Athlone,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.42513,-7.991098000000001,"16 Ross Árd, Monksland, Mount William, Co. Roscommon, N37 V0C5, Ireland",N37 V0C5,ROOFTOP,West,30001,Athlone West Rural,1.286727579598668,3.6591093847039495
26/01/2018,"22 Auburn Villas, Athlone",Westmeath,225000.0,No,Second-Hand Dwelling house /Apartment,,ChIJkxcJtABJXEgR65kbT5rkmPs,"https://maps.googleapis.com/maps/api/geocode/json?address=22+Auburn+Villas,+Athlone,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.42875979999999,-7.940227799999999,"22 Auburn Villas, Athlone, Co. Westmeath, N37 C7D8, Ireland",N37 C7D8,ROOFTOP,Midland,13001,Athlone East Urban,0.30401015743043913,0.3434971618437724
26/01/2018,"30 Cartron Dr, Athlone, Westmeath",Westmeath,140000.0,No,Second-Hand Dwelling house /Apartment,,ChIJq0bgNnJJXEgRxhy9aFDQo64,"https://maps.googleapis.com/maps/api/geocode/json?address=30+Cartron+Dr,+Athlone,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.4231036,-7.910676800000001,"30 Cartron Dr, Ardnaglug, Athlone, Co. Westmeath, N37 HK80, Ireland",N37 HK80,ROOFTOP,Midland,13003,Athlone East Rural,0.22047230909406507,1.6720135831278164
26/01/2018,"32 Ginnell Tce, Mullingar, Westmeath",Westmeath,133000.0,No,Second-Hand Dwelling house /Apartment,,ChIJCTuu-aPqXUgRbWeD47IIOaY,"https://maps.googleapis.com/maps/api/geocode/json?address=32+Ginnell+Tce,+Mullingar,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.528912399999996,-7.331034999999999,"32 Ginnell Terrace, Bellview, Mullingar, Co. Westmeath, N91 K4C8, Ireland",N91 K4C8,ROOFTOP,Midland,13090,Mullingar North Urban,0.3559596587607816,1.1702379962560423
26/01/2018,"Pallas, Kilbeggan",Westmeath,175000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,ChIJ5xQJcIu6XUgRoOsxl6nHAAo,"https://maps.googleapis.com/maps/api/geocode/json?address=Pallas,+Kilbeggan,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.368457400000004,-7.499463499999999,"Aghamore, Kilbeggan, Co. Westmeath, Ireland",,APPROXIMATE,Midland,13079,Kilbeggan,0.09526389053482727,19.934734601680983
29/01/2018,"10 Clos An Blinn, Kinnegad",Westmeath,123000.0,No,Second-Hand Dwelling house /Apartment,,ChIJtQDY0g6SXUgRximMstzAdhI,"https://maps.googleapis.com/maps/api/geocode/json?address=10+Clos+An+Blinn,+Kinnegad,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.45370450000001,-7.0964266,"10 Clós an Blínn, Kinnegad, Co. Westmeath, N91 C583, Ireland",N91 C583,ROOFTOP,Midland,13083,Kinnegad,0.18478199288262365,18.18895460726278
29/01/2018,"23 Ard Na Locha, Moate",Westmeath,184000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,ChIJU87lRmCzXUgR7t8OX3QsJm4,"https://maps.googleapis.com/maps/api/geocode/json?address=23+Ard+Na+Locha,+Moate,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.398563,-7.7331705999999985,"23 Lake Road, Aghanargit, Moate, Co. Westmeath, N37 CY53, Ireland",N37 CY53,ROOFTOP,Midland,13012,Moate,0.957531792829808,13.753087468224685
29/01/2018,"31 Abbeybrook Court, Kilbeggan",Westmeath,171806.17,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,ChIJX2YKhYy6XUgRm_v3Gkff480,"https://maps.googleapis.com/maps/api/geocode/json?address=31+Abbeybrook+Court,+Kilbeggan,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.365518200000004,-7.4988196,"31 Abbeybrook Ct, Kilbeggan, Co. Westmeath, N91 Y524, Ireland",N91 Y524,ROOFTOP,Midland,13079,Kilbeggan,0.28799288024236946,20.19519464466569
29/01/2018,"51 Manor Field, Kinnegad, Westmeath",Westmeath,182000.0,No,Second-Hand Dwelling house /Apartment,,ChIJTzp42xKSXUgR9UeEerrMghU,"https://maps.googleapis.com/maps/api/geocode/json?address=51+Manor+Field,+Kinnegad,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.45967320000001,-7.1079819,"51 Manorfield, Kinnegad, Co. Westmeath, N91 P215, Ireland",N91 P215,ROOFTOP,Midland,13083,Kinnegad,0.21982961792255665,17.217068936045383
29/01/2018,"Anneville Gaybrook, Mullingar",Westmeath,110000.0,No,Second-Hand Dwelling house /Apartment,,ChIJWZ2u_s2_XUgRb464Xcm9ZoI,"https://maps.googleapis.com/maps/api/geocode/json?address=Anneville+Gaybrook,+Mullingar,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.4730461,-7.3426510999999985,"Anneville, Co. Westmeath, Ireland",,APPROXIMATE,Midland,13058,Belvidere,1.5430867759339484,5.5076512803062565
29/01/2018,"Killinlahan, Ballinagore, Westmeath",Westmeath,315000.0,No,Second-Hand Dwelling house /Apartment,,ChIJpV3eRn65XUgRvlmGFrL4_rQ,"https://maps.googleapis.com/maps/api/geocode/json?address=Killinlahan,+Ballinagore,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.417462,-7.476493100000001,"Killinlahan, Co. Westmeath, Ireland",,APPROXIMATE,Midland,13087,Middleton,1.4406954268870071,14.543651497846739
30/01/2018,"10 Bastion Quay, The Docks, Athlone",Westmeath,170000.0,No,Second-Hand Dwelling house /Apartment,,ChIJOdrmbgJJXEgR4EHZUK-FyNI,"https://maps.googleapis.com/maps/api/geocode/json?address=10+Bastion+Quay,+The+Docks,+Athlone,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.42226170000001,-7.943980699999999,"10 Bastion St, Athlone, Co. Westmeath, N37 X2P5, Ireland",N37 X2P5,ROOFTOP,Midland,13002,Athlone West Urban,0.08289755786016904,0.7395368668360539
30/01/2018,"12 Kingscourt, Castlepollard",Westmeath,195000.0,No,Second-Hand Dwelling house /Apartment,,ChIJnWoj-9asYEgRoHYxl6nHAAo,"https://maps.googleapis.com/maps/api/geocode/json?address=12+Kingscourt,+Castlepollard,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.906873899999994,-6.8052229,"Lisasturrin, Kingscourt, Co. Cavan, Ireland",,APPROXIMATE,Border,32008,Kingscourt,30.390774361201487,55.572505730629956
30/01/2018,"33 Ashfield, Mullingar, Westmeath",Westmeath,180000.0,No,Second-Hand Dwelling house /Apartment,,ChIJX0LuaBfAXUgRtNryNJUZgj4,"https://maps.googleapis.com/maps/api/geocode/json?address=33+Ashfield,+Mullingar,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.52883780000001,-7.3541918000000015,"33 Ashfield, Commons, Mullingar, Co. Westmeath, N91 K1V7, Ireland",N91 K1V7,ROOFTOP,Midland,13090,Mullingar North Urban,0.11941462315947532,0.8337193684062968
30/01/2018,"90 Hillside Dr, Mullingar, Westmeath",Westmeath,196000.0,No,Second-Hand Dwelling house /Apartment,,ChIJj8IN0QHAXUgRksL9Z2wqnZs,"https://maps.googleapis.com/maps/api/geocode/json?address=90+Hillside+Dr,+Mullingar,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.51521260000001,-7.335832000000001,"90 Hillside Dr, Ballinderry, Mullingar, Co. Westmeath, N91 W9W2, Ireland",N91 W9W2,ROOFTOP,Midland,13091,Mullingar South Urban,0.4519244275721185,1.044695049482987
30/01/2018,"Shannon Lodge, Grace Rd, Athlone",Westmeath,575000.0,No,Second-Hand Dwelling house /Apartment,,ChIJQavpxf9IXEgRjsdxBinRcxY,"https://maps.googleapis.com/maps/api/geocode/json?address=Shannon+Lodge,+Grace+Rd,+Athlone,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.42731429999999,-7.9479731,"Shannon Lodge, Grace Rd, Ranelagh, Athlone, Co. Westmeath, Ireland",,ROOFTOP,Midland,13002,Athlone West Urban,0.3567182765564569,0.7958206344944767
31/01/2018,"11 Beehives Ballinderry, Mullingar, Ballinderry",Westmeath,312000.0,No,Second-Hand Dwelling house /Apartment,,ChIJjwNTEALAXUgRhGulmC0A8Dc,"https://maps.googleapis.com/maps/api/geocode/json?address=11+Beehives+Ballinderry,+Mullingar,+Ballinderry,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.51825040000001,-7.337108600000001,"The Beehives, Ballinderry, Mullingar, Co. Westmeath, Ireland",,ROOFTOP,Midland,13091,Mullingar South Urban,0.4799610573563359,0.7430696988416078
31/01/2018,"139 Ardilaun Green, Ballymahon Rd, Mullingar",Westmeath,190000.0,No,Second-Hand Dwelling house /Apartment,,ChIJlR3R5GzAXUgRkmOJstg1PHM,"https://maps.googleapis.com/maps/api/geocode/json?address=139+Ardilaun+Green,+Ballymahon+Rd,+Mullingar,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.5240753,-7.3690747000000005,"139 Ardilaun Green, Sarsanstown, Mullingar, Co. Westmeath, N91 Y8W9, Ireland",N91 Y8W9,ROOFTOP,Midland,13089,Mullingar Rural,1.0947944443865325,1.5104572768157336
31/01/2018,"29 Sli Na Coiste, Monkland, Athlone",Westmeath,158000.0,No,Second-Hand Dwelling house /Apartment,,ChIJ_UMakWJIXEgRQoXJ3Jyg0nA,"https://maps.googleapis.com/maps/api/geocode/json?address=29+Sli+Na+Coiste,+Monkland,+Athlone,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.427490399999996,-7.9878706999999975,"29 Sli An Coiste, Monksland, Athlone, Co. Roscommon, N37 F7Y8, Ireland",N37 F7Y8,ROOFTOP,West,30001,Athlone West Rural,1.1737171351854627,3.4396938821242222
31/01/2018,"Apt 46, Silver Quay, North Gate St",Westmeath,185000.0,No,Second-Hand Dwelling house /Apartment,,ChIJB8r4dgFJXEgRhldDVnqPujY,"https://maps.googleapis.com/maps/api/geocode/json?address=Apt+46,+Silver+Quay,+North+Gate+St,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.42510060000001,-7.942176299999999,"Apartment 73, Silverquay, Northgate St, Athlone, Co. Westmeath, Ireland",,ROOFTOP,Midland,13001,Athlone East Urban,0.10937514593509204,0.4615956074073318
31/01/2018,"Corr, Walderstown, Athlone",Westmeath,280000.0,No,Second-Hand Dwelling house /Apartment,,ChIJn4xkPgFJXEgRgOO9Ro0a-do,"https://maps.googleapis.com/maps/api/geocode/json?address=Corr,+Walderstown,+Athlone,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.4239331,-7.940689799999999,"Athlone, Co. Westmeath, Ireland",,APPROXIMATE,Midland,13001,Athlone East Urban,0.045773168700255086,0.4530460401393388
